================== LABEL 0 =============================
7db8,4.60807653088
7e43,4.60807653088
7eb1,4.60807653088
7eed,4.60807653088
7f39,4.60807653088
880,4.60807653088
a0b,4.60807653088
a84,4.60807653088
bcd,4.60807653088
c19,4.60807653088
c58,4.60807653088
c5b,4.60807653088
c81,4.60807653088
d0c,4.60807653088
d5a,4.60807653088
d73,4.60807653088
da4,4.60807653088
e22,4.60807653088
ea1,4.60807653088
fc4,4.60807653088
================== LABEL 1 =============================
e8c,4.60807653088
ea9,4.60807653088
ead,4.60807653088
eca,4.60807653088
ecc,4.60807653088
ed9,4.60807653088
ef2,4.60807653088
f14,4.60807653088
f1f,4.60807653088
f39,4.60807653088
f3e,4.60807653088
f51,4.60807653088
f56,4.60807653088
fc1,4.60807653088
fc8,4.60807653088
fd2,4.60807653088
fea,4.60807653088
ff2,4.60807653088
ff,4.60807653088
ff8,4.60807653088
================== LABEL 2 =============================
e1f,4.60807653088
e26,4.60807653088
e27,4.60807653088
e29,4.60807653088
e8,4.60807653088
e92,4.60807653088
e97,4.60807653088
eb2,4.60807653088
ebf,4.60807653088
ed0,4.60807653088
ed8,4.60807653088
ee3,4.60807653088
ee5,4.60807653088
eeb,4.60807653088
ef5,4.60807653088
f1a,4.60807653088
f44,4.60807653088
f7d,4.60807653088
fd1,4.60807653088
fd8,4.60807653088
================== LABEL 3 =============================
fb4,4.60807653088
fc0,4.60807653088
fcb,4.60807653088
fcf,4.60807653088
fd4,4.60807653088
fd6,4.60807653088
fdb,4.60807653088
fdc,4.60807653088
fdd,4.60807653088
fe0,4.60807653088
fe2,4.60807653088
fe8,4.60807653088
fec,4.60807653088
fed,4.60807653088
fee,4.60807653088
ff1,4.60807653088
ff4,4.60807653088
ff7,4.60807653088
ff9,4.60807653088
ffb,4.60807653088
================== LABEL 4 =============================
4861,4.30704653522
48b2,4.30704653522
4b2a,4.30704653522
4e25,4.30704653522
5968,4.30704653522
5e85,4.30704653522
80e,4.30704653522
1f0e,4.60807653088
3990,4.60807653088
40ef,4.60807653088
490d,4.60807653088
4c49,4.60807653088
61f2,4.60807653088
66e5,4.60807653088
691b,4.60807653088
6987,4.60807653088
6f17,4.60807653088
829,4.60807653088
b26,4.60807653088
d06,4.60807653088
================== LABEL 5 =============================
cd3,4.60807653088
cf1,4.60807653088
d2b,4.60807653088
d31,4.60807653088
d3b,4.60807653088
d41,4.60807653088
d47,4.60807653088
d75,4.60807653088
d7c,4.60807653088
d86,4.60807653088
d9f,4.60807653088
daa,4.60807653088
de1,4.60807653088
df9,4.60807653088
e4f,4.60807653088
e71,4.60807653088
eaf,4.60807653088
f82,4.60807653088
fa,4.60807653088
fe5,4.60807653088
================== LABEL 6 =============================
9e9,1.30684745242
3ca0,1.39893748516
1b14,1.53582663327
4c39,1.78330006841
6afc,1.80054150281
3216,1.96859004161
3ca0,1.99848212166
================== LABEL 7 =============================
b11,4.60807653088
b13,4.60807653088
b54,4.60807653088
bd4,4.60807653088
be5,4.60807653088
c1f,4.60807653088
c97,4.60807653088
cec,4.60807653088
cff,4.60807653088
d3e,4.60807653088
d9c,4.60807653088
dc4,4.60807653088
dd8,4.60807653088
e1c,4.60807653088
e61,4.60807653088
eb8,4.60807653088
eba,4.60807653088
f42,4.60807653088
f59,4.60807653088
fbe,4.60807653088
================== LABEL 8 =============================
32a7,1.94437560549
701c,2.02148922621
================== LABEL 9 =============================
4caf,0.903840193573
7e54,1.27543612049
7df4,1.28276615917
74cb,1.40558821382
5004,1.41383978216
7ad0,1.42423749383
71eb,1.4311175503
3e65,1.63866061853
713f,1.68691048024
533,1.76859848351
fd7,1.79117269151
28fc,1.94062357799
614,1.95293809607
5341,1.97764865586
276b,2.08824853711
6728,2.1223551044
7ce8,2.17994173685
64b3,2.3552234999
4e38,2.80873598143
5a59,3.28585723615
================== LABEL 10 =============================
7a56,4.60807653088
7b34,4.60807653088
7bc5,4.60807653088
7c98,4.60807653088
7e1e,4.60807653088
7e66,4.60807653088
8d3,4.60807653088
929,4.60807653088
a0c,4.60807653088
a41,4.60807653088
a51,4.60807653088
a85,4.60807653088
c5a,4.60807653088
cc,4.60807653088
d0,4.60807653088
e6f,4.60807653088
eca,4.60807653088
ef2,4.60807653088
fc8,4.60807653088
ff8,4.60807653088
================== LABEL 11 =============================
6537,4.60807653088
65f1,4.60807653088
69d2,4.60807653088
6b04,4.60807653088
6b54,4.60807653088
6d53,4.60807653088
6f65,4.60807653088
70d,4.60807653088
7301,4.60807653088
7940,4.60807653088
7aa3,4.60807653088
7abe,4.60807653088
7c9e,4.60807653088
7cd7,4.60807653088
7d5b,4.60807653088
7d78,4.60807653088
7e29,4.60807653088
7e8e,4.60807653088
b87,4.60807653088
f39,4.60807653088
================== LABEL 12 =============================
b93,4.60807653088
b97,4.60807653088
bd5,4.60807653088
c,4.60807653088
c5e,4.60807653088
c69,4.60807653088
ca0,4.60807653088
d5d,4.60807653088
d69,4.60807653088
da8,4.60807653088
dab,4.60807653088
dc5,4.60807653088
e12,4.60807653088
e2,4.60807653088
e30,4.60807653088
ea9,4.60807653088
ead,4.60807653088
ed9,4.60807653088
f14,4.60807653088
f51,4.60807653088
================== LABEL 13 =============================
7e54,0.892805284346
4caf,0.903840193573
505f,1.1500123809
4162,1.2367019423
595c,1.24740120973
649a,1.30684745242
7c34,1.31523821883
4e90,1.33698318968
612f,1.3959642963
3961,1.42545738935
153c,1.45994260816
36ae,1.52033971869
170f,1.53053082281
4190,1.66255629434
154,1.70853143729
336a,1.99125397612
4e92,2.73637456858
================== LABEL 14 =============================
6ced,4.60807653088
6d1f,4.60807653088
6e7e,4.60807653088
6ff8,4.60807653088
7358,4.60807653088
73db,4.60807653088
7424,4.60807653088
747f,4.60807653088
7582,4.60807653088
75a,4.60807653088
7612,4.60807653088
7810,4.60807653088
7a96,4.60807653088
7a97,4.60807653088
7b06,4.60807653088
7b1d,4.60807653088
7c06,4.60807653088
7ddf,4.60807653088
